Date,vix_percentile_1y,spx_rv_percentile_1y,vvix_percentile_1y,credit_spread_percentile_1y,yield_curve_slope_percentile_1y,vix_change_5d,credit_spread_change_21d,term_structure_ratio_1_0,term_structure_slope_2_1,complacency_risk,confirmed_risk_off,spx_drawdown_5pct_21d
2019-03-20,0.36706349206349204,0.21031746031746032,0.21428571428571427,0.7023809523809523,0.03373015873015873,0.0372856077554064,-0.0340632603406326,1.101725377426312,0.8000000000000007,0.023599422368997307,0.2578184051398337,0.0
2019-03-21,0.35119047619047616,0.2857142857142857,0.15873015873015872,0.6805555555555556,0.023809523809523808,0.0096296296296296,-0.0392156862745098,1.1060161408657372,0.8500000000000014,0.006247795414462062,0.23900462962962962,0.0
2019-03-22,0.5992063492063492,0.49603174603174605,0.6309523809523809,0.7222222222222222,0.025793650793650792,0.2795031055900621,-0.0024752475247524,1.014866504854369,0.3999999999999986,0.11202307009760426,0.4327601410934744,0.0
2019-03-25,0.5833333333333334,0.4880952380952381,0.5992063492063492,0.7638888888888888,0.1765873015873016,0.246564885496183,0.019753086419753,1.0303123086344153,0.4000000000000021,0.1027353689567429,0.44560185185185186,0.0
2019-03-26,0.42063492063492064,0.5079365079365079,0.3055555555555556,0.7341269841269841,0.17857142857142858,0.0825958702064895,0.0224999999999999,1.0848092643051772,0.75,0.047853162897410574,0.3087994457042076,0.0
2019-03-27,0.4801587301587302,0.5238095238095238,0.36904761904761907,0.7321428571428571,0.18055555555555555,0.0891445003594535,0.0199501246882793,1.070957095709571,0.75,0.04634099026622383,0.35154478458049887,0.0
2019-03-28,0.3968253968253968,0.5277777777777778,0.25396825396825395,0.7222222222222222,0.1130952380952381,0.0586940572267056,0.0355329949238578,1.0828135828135828,1.0,0.035402764676425606,0.2865961199294532,0.0
2019-03-29,0.3611111111111111,0.5357142857142857,0.19444444444444445,0.6904761904761905,0.04365079365079365,-0.1680825242718446,0.017857142857143,1.110503282275711,1.0999999999999996,-0.1073860571736785,0.24933862433862433,0.0
2019-04-01,0.30158730158730157,0.5674603174603174,0.17857142857142858,0.6607142857142857,0.11904761904761904,-0.1794243723208817,0.0102564102564102,1.1100746268656716,1.0999999999999996,-0.12531226003363166,0.19926303854875282,0.0
2019-04-02,0.2976190476190476,0.5634920634920635,0.14285714285714285,0.6686507936507936,0.25793650793650796,-0.0899182561307901,0.0102301790281329,1.1133982035928145,1.1999999999999993,-0.06315687037757876,0.19900321239606952,0.0
2019-04-03,0.373015873015873,0.5595238095238095,0.16666666666666666,0.6329365079365079,0.2996031746031746,-0.093069306930693,-0.0201005025125627,1.0826055312954876,1.1499999999999986,-0.05835297815495831,0.23609536407155454,0.0
2019-04-04,0.35714285714285715,0.5357142857142857,0.08333333333333333,0.6309523809523809,0.25992063492063494,-0.0589050589050589,-0.0487804878048779,1.0879970544919,1.1500000000000004,-0.03786753786753786,0.22534013605442177,0.0
2019-04-05,0.20634920634920634,0.4880952380952381,0.023809523809523808,0.6130952380952381,0.06944444444444445,-0.0649161196207148,-0.0765550239234449,1.1173946957878311,1.3500000000000014,-0.05152072985771016,0.1265117157974301,0.0
2019-04-08,0.2777777777777778,0.4880952380952381,0.0873015873015873,0.6011904761904762,0.125,-0.0164179104477611,-0.0679611650485437,1.0982549317147192,1.200000000000001,-0.01185737976782746,0.1669973544973545,0.0
2019-04-09,0.42063492063492064,0.45634920634920634,0.30158730158730157,0.6111111111111112,0.12698412698412698,0.0688622754491017,-0.053921568627451,1.055672268907563,1.150000000000002,0.03989639768082876,0.2570546737213404,0.0
2019-04-10,0.2976190476190476,0.4603174603174603,0.32142857142857145,0.6091269841269841,0.20634920634920634,-0.032023289665211,-0.0325814536340852,1.0845864661654134,1.3499999999999996,-0.022492548693422012,0.18128779289493574,0.0
2019-04-11,0.25,0.44841269841269843,0.2857142857142857,0.5793650793650794,0.12896825396825398,-0.0412371134020619,-0.040506329113924,1.0618279569892473,1.700000000000001,-0.030927835051546428,0.14484126984126985,0.0
2019-04-12,0.05555555555555555,0.4603174603174603,0.20238095238095238,0.5357142857142857,0.13095238095238096,-0.063182527301092,-0.0683544303797468,1.0636969192339718,2.0,-0.05967238689547578,0.02976190476190476,0.0
2019-04-15,0.12698412698412698,0.4603174603174603,0.17857142857142858,0.5337301587301587,0.07142857142857142,-0.0652503793626706,-0.0683544303797468,1.020698051948052,2.1000000000000014,-0.056964616903918776,0.06777525825144873,0.0
2019-04-16,0.0992063492063492,0.4523809523809524,0.16666666666666666,0.5079365079365079,0.3333333333333333,-0.1470588235294118,-0.0690537084398976,1.032430213464696,2.0500000000000007,-0.1324696545284781,0.050390526581002765,0.0
2019-04-17,0.1865079365079365,0.46825396825396826,0.2261904761904762,0.5238095238095238,0.3353174603174603,-0.0526315789473684,-0.0755667506297229,1.1607142857142858,1.0,-0.04281537176274017,0.09769463340891912,0.0
2019-04-18,0.07142857142857142,0.4523809523809524,0.19047619047619047,0.5555555555555556,0.3373015873015873,-0.0714285714285714,-0.048469387755102,1.1931348221670803,1.1499999999999986,-0.06632653061224487,0.03968253968253968,0.0
2019-04-22,0.16865079365079366,0.373015873015873,0.15476190476190477,0.5535714285714286,0.39087301587301587,0.0341382181515403,-0.0968523002421307,1.141304347826087,1.1999999999999993,0.028380780566459096,0.09336026077097506,0.0
2019-04-23,0.12698412698412698,0.0873015873015873,0.07539682539682539,0.5416666666666666,0.39285714285714285,-0.0032467532467532,-0.0904645476772615,1.1502442996742672,1.1999999999999993,-0.002834467120181365,0.06878306878306878,0.0
2019-04-24,0.29563492063492064,0.09523809523809523,0.23412698412698413,0.5515873015873016,0.3948412698412698,0.0788177339901479,-0.0880195599022004,1.1092085235920852,1.0500000000000007,0.05551645945734623,0.16306846812799194,0.0
2019-04-25,0.3333333333333333,0.07936507936507936,0.2857142857142857,0.5654761904761905,0.3968253968253968,0.0515873015873016,-0.0808823529411765,1.1188679245283015,1.1500000000000004,0.034391534391534404,0.1884920634920635,0.0
2019-04-26,0.2222222222222222,0.06746031746031746,0.19047619047619047,0.5674603174603174,0.4662698412698413,0.0529363110008271,-0.0576441102756892,1.1252945797329144,1.200000000000001,0.04117268633397664,0.12610229276895943,0.0
2019-04-29,0.2976190476190476,0.06746031746031746,0.2619047619047619,0.5416666666666666,0.5079365079365079,0.0555555555555555,-0.0790123456790122,1.1079328756674296,1.1999999999999993,0.03902116402116398,0.16121031746031744,1.0
2019-04-30,0.30158730158730157,0.047619047619047616,0.3611111111111111,0.5396825396825397,0.5099206349206349,0.0684039087947883,-0.0532994923857867,1.0994664634146345,1.3499999999999996,0.04777415852334421,0.16276140085663893,1.0
2019-05-01,0.5436507936507936,0.03571428571428571,0.628968253968254,0.5099206349206349,0.39880952380952384,0.126331811263318,-0.0607594936708861,1.0287162162162162,1.0999999999999996,0.0576514218066729,0.27721875787351974,1.0
2019-05-02,0.48412698412698413,0.047619047619047616,0.5138888888888888,0.5515873015873016,0.3630952380952381,0.0883018867924527,-0.0410256410256409,1.052357836338419,1.0500000000000007,0.0455525606469002,0.2670382968002016,1.0
2019-05-03,0.2638888888888889,0.0992063492063492,0.2698412698412698,0.5158730158730159,0.40476190476190477,0.0109976433621366,-0.0461538461538461,1.1091686091686093,1.299999999999999,0.00809548747490611,0.1361331569664903,1.0
2019-05-06,0.6031746031746031,0.12698412698412698,0.5952380952380952,0.5873015873015873,0.36507936507936506,0.1777269260106788,-0.0103626943005181,1.0055051813471505,0.7999999999999989,0.07052655794074555,0.35424540186444947,1.0
2019-05-07,0.7936507936507936,0.32936507936507936,0.9484126984126984,0.6190476190476191,0.22023809523809523,0.4725609756097562,0.0130208333333334,0.925207039337474,-0.1499999999999985,0.09751258226867987,0.491307634164777,0.0
2019-05-08,0.7976190476190477,0.3333333333333333,0.876984126984127,0.6111111111111112,0.34325396825396826,0.3108108108108107,0.0025906735751295,0.9368556701030928,-0.25,0.06290218790218786,0.4874338624338625,0.0
2019-05-09,0.7817460317460317,0.31746031746031744,0.8293650793650794,0.6884920634920635,0.34523809523809523,0.3245492371705964,0.033678756476684,0.9410994764397904,-0.1000000000000014,0.07083415890628096,0.5382259385235576,0.0
2019-05-10,0.6349206349206349,0.32142857142857145,0.626984126984127,0.7003968253968254,0.4226190476190476,0.2463092463092462,0.0580474934036938,1.0052992518703243,0.6999999999999993,0.08992242325575656,0.4446963970773494,0.0
2019-05-13,0.8492063492063492,0.6865079365079365,0.8650793650793651,0.7876984126984127,0.4722222222222222,0.330958549222798,0.1413043478260869,0.9501216545012164,-0.5499999999999972,0.0499064478986759,0.6689184933232551,0.0
